DAY, TIME, API, PLATFORM, LANGUAGE, ACTIVITY, FILESIZE, LATENCY, MEMORY, CPUTIME
"2016-04-21","01:05:32","nativa","aws","java","download","155","4599","79920","2.17"
"2016-04-21","01:05:36","multicloud","aws","java","download","155","5989","188808","4.77"
"2016-04-21","01:05:37","nativa","aws","java","download","155","4531","79584","2.18"
"2016-04-21","01:05:41","nativa","aws","java","download","155","2629","79712","2.13"
"2016-04-21","01:05:44","multicloud","aws","java","download","155","5994","191792","5.09"
"2016-04-21","01:05:46","nativa","aws","java","download","155","4548","81488","2.16"
"2016-04-21","01:05:51","nativa","aws","java","download","155","4496","81700","2.18"
"2016-04-21","01:05:52","multicloud","aws","java","download","155","6105","188864","4.76"
"2016-04-21","01:05:57","nativa","aws","java","download","155","4454","79652","2.14"
"2016-04-21","01:05:59","multicloud","aws","java","download","155","5630","192744","4.76"
"2016-04-21","01:06:02","nativa","aws","java","download","155","4493","79740","2.13"
"2016-04-21","01:06:07","multicloud","aws","java","download","155","5819","190048","4.91"
"2016-04-21","01:06:07","nativa","aws","java","download","155","4099","79876","2.16"
"2016-04-21","01:06:12","nativa","aws","java","download","155","4146","80416","2.2"
"2016-04-21","01:06:14","multicloud","aws","java","download","155","5888","189176","5.01"
"2016-04-21","01:06:18","nativa","aws","java","download","155","4519","77752","2.16"
"2016-04-21","01:06:22","multicloud","aws","java","download","155","5679","191104","4.74"
"2016-04-21","01:06:23","nativa","aws","java","download","155","4227","79764","2.18"
"2016-04-21","01:06:28","nativa","aws","java","download","155","4535","79620","2.2"
"2016-04-21","01:06:30","multicloud","aws","java","download","155","6348","189356","4.77"
"2016-04-21","01:06:33","nativa","aws","java","download","155","4490","79556","2.15"
"2016-04-21","01:06:38","multicloud","aws","java","download","155","6290","189524","4.72"
"2016-04-21","01:06:39","nativa","aws","java","download","155","5046","81380","2.16"
"2016-04-21","01:06:45","nativa","aws","java","download","155","4700","79648","2.16"
"2016-04-21","01:06:50","nativa","aws","java","download","155","4602","81268","2.16"
"2016-04-21","01:06:52","multicloud","aws","java","download","155","5325","190380","4.88"
"2016-04-21","01:06:56","nativa","aws","java","download","155","4739","81440","2.15"
"2016-04-21","01:06:59","nativa","aws","java","download","155","2592","82288","2.16"
"2016-04-21","01:07:00","multicloud","aws","java","download","155","6241","192736","5.24"
"2016-04-21","01:07:05","nativa","aws","java","download","155","4492","79880","2.17"
"2016-04-21","01:07:08","multicloud","aws","java","download","155","6096","190280","5.05"
"2016-04-21","01:07:10","nativa","aws","java","download","155","4542","79336","2.23"
"2016-04-21","01:07:13","multicloud","aws","java","download","155","4062","189728","4.71"
"2016-04-21","01:07:15","nativa","aws","java","download","155","4500","79564","2.2"
"2016-04-21","01:07:21","multicloud","aws","java","download","155","5896","190592","4.78"
"2016-04-21","01:07:21","nativa","aws","java","download","155","4643","81464","2.19"
"2016-04-21","01:07:26","nativa","aws","java","download","155","4545","79448","2.18"
"2016-04-21","01:07:28","multicloud","aws","java","download","155","5903","189500","4.87"
"2016-04-21","01:07:32","nativa","aws","java","download","155","4727","80004","2.17"
"2016-04-21","01:07:36","multicloud","aws","java","download","155","6210","191580","5.14"
"2016-04-21","01:07:37","nativa","aws","java","download","155","4557","80756","2.23"
"2016-04-21","01:07:43","nativa","aws","java","download","155","4526","81624","2.19"
"2016-04-21","01:07:44","multicloud","aws","java","download","155","5696","191360","4.81"
"2016-04-21","01:07:48","nativa","aws","java","download","155","4280","80056","2.19"
"2016-04-21","01:07:51","multicloud","aws","java","download","155","5472","190948","4.88"
"2016-04-21","01:07:53","nativa","aws","java","download","155","4298","82988","2.15"
"2016-04-21","01:07:59","nativa","aws","java","download","155","4549","79668","2.2"
"2016-04-21","01:07:59","multicloud","aws","java","download","155","6247","188216","5.04"
"2016-04-21","01:08:04","nativa","aws","java","download","155","4612","81140","2.19"
"2016-04-21","01:08:06","multicloud","aws","java","download","155","5985","193088","4.99"
"2016-04-21","01:08:10","nativa","aws","java","download","155","4740","78776","2.12"
"2016-04-21","01:08:14","multicloud","aws","java","download","155","5842","189636","4.77"
"2016-04-21","01:08:15","nativa","aws","java","download","155","4416","81016","2.13"
"2016-04-21","01:08:20","nativa","aws","java","download","155","4143","82092","2.15"
"2016-04-21","01:08:21","multicloud","aws","java","download","155","5884","193804","4.77"
"2016-04-21","01:08:25","nativa","aws","java","download","155","4622","80264","2.18"
"2016-04-21","01:08:29","multicloud","aws","java","download","155","5648","189596","4.84"
"2016-04-21","01:08:31","nativa","aws","java","download","155","4435","78968","2.15"
"2016-04-21","01:08:36","nativa","aws","java","download","155","4120","80444","2.17"
"2016-04-21","01:08:37","multicloud","aws","java","download","155","6057","190780","5.03"
"2016-04-21","01:08:41","nativa","aws","java","download","155","4442","80932","2.18"
"2016-04-21","01:08:44","multicloud","aws","java","download","155","6060","191700","4.83"
"2016-04-21","01:08:47","nativa","aws","java","download","155","4697","80120","2.17"
"2016-04-21","01:08:52","multicloud","aws","java","download","155","6175","193232","4.88"
"2016-04-21","01:09:00","multicloud","aws","java","download","155","5917","191476","4.89"
"2016-04-21","01:09:07","multicloud","aws","java","download","155","6114","189480","5.01"
"2016-04-21","01:09:15","multicloud","aws","java","download","155","6291","191584","4.76"
"2016-04-21","01:09:23","multicloud","aws","java","download","155","5538","191268","4.88"
"2016-04-21","01:09:30","multicloud","aws","java","download","155","5803","188996","5.1"
"2016-04-21","01:09:38","multicloud","aws","java","download","155","6200","189608","4.84"
"2016-04-21","01:09:46","multicloud","aws","java","download","155","6708","190880","4.98"
"2016-04-21","01:09:54","multicloud","aws","java","download","155","6171","191100","4.76"
"2016-04-21","01:10:01","multicloud","aws","java","download","155","5594","193724","4.81"
"2016-04-21","01:10:09","multicloud","aws","java","download","155","5561","191064","4.83"
"2016-04-21","01:10:16","multicloud","aws","java","download","155","5464","190108","4.71"
"2016-04-21","01:10:21","multicloud","aws","java","download","155","3958","191396","4.73"
"2016-04-21","01:10:29","multicloud","aws","java","download","155","6064","191884","4.9"
"2016-04-21","01:10:37","multicloud","aws","java","download","155","5982","191280","4.91"
"2016-04-21","01:10:44","multicloud","aws","java","download","155","5931","190136","5.05"
"2016-04-21","01:10:52","multicloud","aws","java","download","155","6024","189148","4.72"
"2016-04-21","01:11:00","multicloud","aws","java","download","155","6171","188544","5.01"
"2016-04-21","01:11:07","multicloud","aws","java","download","155","5574","191488","5.11"
"2016-04-21","01:11:15","multicloud","aws","java","download","155","6193","189780","4.78"
"2016-04-21","01:11:23","multicloud","aws","java","download","155","5983","190260","4.98"
"2016-04-21","01:11:30","multicloud","aws","java","download","155","5633","190500","4.79"
"2016-04-21","01:11:38","multicloud","aws","java","download","155","5910","189444","4.8"
"2016-04-21","01:11:45","multicloud","aws","java","download","155","5908","190744","4.67"
"2016-04-21","01:11:53","multicloud","aws","java","download","155","5900","191192","4.81"
"2016-04-21","01:12:01","multicloud","aws","java","download","155","6064","189696","5.1"
"2016-04-21","01:12:07","multicloud","aws","java","download","155","4958","189328","4.97"
"2016-04-21","01:12:14","multicloud","aws","java","download","155","5592","189408","4.75"
"2016-04-21","01:12:22","multicloud","aws","java","download","155","6107","190360","5.14"
"2016-04-21","01:12:30","multicloud","aws","java","download","155","6033","191696","4.96"
"2016-04-21","02:00:07","nativa","aws","java","upload","310","3119","80688","2.06"
"2016-04-21","02:00:08","multicloud","aws","java","upload","310","5442","192828","5.06"
"2016-04-21","02:00:11","nativa","aws","java","upload","310","3076","80432","2.16"
"2016-04-21","02:00:14","multicloud","aws","java","upload","310","4667","189836","4.83"
"2016-04-21","02:00:15","nativa","aws","java","upload","310","3143","79804","2.15"
"2016-04-21","02:00:19","nativa","aws","java","upload","310","3146","80016","2.13"
"2016-04-21","02:00:21","multicloud","aws","java","upload","310","4507","189100","4.93"
"2016-04-21","02:00:23","nativa","aws","java","upload","310","3164","79804","2.2"
"2016-04-21","02:00:27","nativa","aws","java","upload","310","3172","82968","2.14"
"2016-04-21","02:00:27","multicloud","aws","java","upload","310","4757","191872","4.98"
"2016-04-21","02:00:31","nativa","aws","java","upload","310","3196","79520","2.16"
"2016-04-21","02:00:34","multicloud","aws","java","upload","310","5038","191908","4.91"
"2016-04-21","02:00:35","nativa","aws","java","upload","310","2973","80668","2.12"
"2016-04-21","02:00:38","nativa","aws","java","upload","310","2841","82224","2.18"
"2016-04-21","02:00:40","multicloud","aws","java","upload","310","4862","191388","4.87"
"2016-04-21","02:00:42","nativa","aws","java","upload","310","3134","80512","2.15"
"2016-04-21","02:00:46","nativa","aws","java","upload","310","3113","80736","2.13"
"2016-04-21","02:00:47","multicloud","aws","java","upload","310","4932","185148","4.67"
"2016-04-21","02:00:50","nativa","aws","java","upload","310","3140","79880","2.16"
"2016-04-21","02:00:53","multicloud","aws","java","upload","310","4947","191592","4.98"
"2016-04-21","02:00:54","nativa","aws","java","upload","310","2949","80440","2.13"
"2016-04-21","02:00:58","nativa","aws","java","upload","310","3207","82712","2.23"
"2016-04-21","02:01:00","multicloud","aws","java","upload","310","4979","190148","4.98"
"2016-04-21","02:01:02","nativa","aws","java","upload","310","3104","81688","2.13"
"2016-04-21","02:01:06","nativa","aws","java","upload","310","2918","79264","2.14"
"2016-04-21","02:01:07","multicloud","aws","java","upload","310","5152","189008","4.91"
"2016-04-21","02:01:10","nativa","aws","java","upload","310","3105","80164","2.11"
"2016-04-21","02:01:14","multicloud","aws","java","upload","310","5165","191716","4.94"
"2016-04-21","02:01:14","nativa","aws","java","upload","310","3252","79860","2.17"
"2016-04-21","02:01:18","nativa","aws","java","upload","310","3298","82436","2.14"
"2016-04-21","02:01:20","multicloud","aws","java","upload","310","4852","186396","4.93"
"2016-04-21","02:01:22","nativa","aws","java","upload","310","3189","79848","2.13"
"2016-04-21","02:01:27","multicloud","aws","java","upload","310","5290","189440","4.95"
"2016-04-21","02:01:27","nativa","aws","java","upload","310","4172","79928","2.17"
"2016-04-21","02:01:32","nativa","aws","java","upload","310","3351","79308","2.12"
"2016-04-21","02:01:34","multicloud","aws","java","upload","310","4794","188756","4.77"
"2016-04-21","02:01:36","nativa","aws","java","upload","310","3598","82344","2.16"
"2016-04-21","02:01:40","nativa","aws","java","upload","310","2896","79196","2.1"
"2016-04-21","02:01:40","multicloud","aws","java","upload","310","4876","187196","4.85"
"2016-04-21","02:01:44","nativa","aws","java","upload","310","3323","79872","2.18"
"2016-04-21","02:01:47","multicloud","aws","java","upload","310","4962","191956","5"
"2016-04-21","02:01:48","nativa","aws","java","upload","310","3218","80188","2.11"
"2016-04-21","02:01:52","nativa","aws","java","upload","310","3130","79576","2.14"
"2016-04-21","02:01:53","multicloud","aws","java","upload","310","5124","191212","4.88"
"2016-04-21","02:01:56","nativa","aws","java","upload","310","3224","80636","2.18"
"2016-04-21","02:02:00","multicloud","aws","java","upload","310","4930","185416","4.78"
"2016-04-21","02:02:01","nativa","aws","java","upload","310","3651","80148","2.19"
"2016-04-21","02:02:05","nativa","aws","java","upload","310","3239","79768","2.12"
"2016-04-21","02:02:07","multicloud","aws","java","upload","310","5026","189212","4.98"
"2016-04-21","02:02:09","nativa","aws","java","upload","310","3227","80308","2.15"
"2016-04-21","02:02:13","nativa","aws","java","upload","310","3133","80800","2.17"
"2016-04-21","02:02:13","multicloud","aws","java","upload","310","4897","188856","4.99"
"2016-04-21","02:02:17","nativa","aws","java","upload","310","3167","80456","2.17"
"2016-04-21","02:02:20","multicloud","aws","java","upload","310","5102","190676","4.86"
"2016-04-21","02:02:21","nativa","aws","java","upload","310","3189","79636","2.13"
"2016-04-21","02:02:25","nativa","aws","java","upload","310","3131","81996","2.18"
"2016-04-21","02:02:27","multicloud","aws","java","upload","310","5204","188372","4.95"
"2016-04-21","02:02:29","nativa","aws","java","upload","310","3116","80464","2.12"
"2016-04-21","02:02:33","nativa","aws","java","upload","310","3112","82296","2.19"
"2016-04-21","02:02:34","multicloud","aws","java","upload","310","5043","191484","4.85"
"2016-04-21","02:02:37","nativa","aws","java","upload","310","3372","82444","2.17"
"2016-04-21","02:02:40","multicloud","aws","java","upload","310","4966","189300","4.86"
"2016-04-21","02:02:41","nativa","aws","java","upload","310","2815","80896","2.1"
"2016-04-21","02:02:45","nativa","aws","java","upload","310","2828","80224","2.14"
"2016-04-21","02:02:47","multicloud","aws","java","upload","310","5201","193704","4.98"
"2016-04-21","02:02:49","nativa","aws","java","upload","310","3093","80840","2.13"
"2016-04-21","02:02:52","nativa","aws","java","upload","310","2801","80176","2.08"
"2016-04-21","02:02:54","multicloud","aws","java","upload","310","4962","191076","4.9"
"2016-04-21","02:02:56","nativa","aws","java","upload","310","3083","79488","2.21"
"2016-04-21","02:03:01","multicloud","aws","java","upload","310","5055","190504","4.97"
"2016-04-21","02:03:05","nativa","aws","java","upload","310","3352","79508","2.14"
"2016-04-21","02:03:07","multicloud","aws","java","upload","310","5224","190384","4.97"
